Date,State,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-21,RS,918,27,3297,40,11491011,43,6.8,6242,3324,2918,37.86,257.43,174.29,1.43,175.71,81.71,27.4,12.86,0.0857,12.94,14.46,5.41,0.231,-0.3554,0.0081,543.21,2.35,286.92,289.27,253.94
2020-04-22,RS,970,28,3538,41,11491011,43,6.8,6596,3566,3030,44.57,303.14,186.14,1.57,187.71,115.43,28.0,7.94,0.257,8.2,19.8,4.86,-0.4366,-0.5982,0.0079,574.01,2.44,307.89,310.33,263.68
2020-04-23,RS,1039,29,3723,42,11491011,43,6.8,7065,3752,3313,48.43,329.29,195.14,1.71,196.86,132.43,35.97,11.89,0.4,12.29,23.69,3.3,-0.9589,-0.5488,0.0077,614.83,2.52,323.99,326.52,288.31
2020-04-24,RS,1096,34,3919,43,11491011,43,6.8,7453,3953,3500,50.29,342.0,194.43,2.57,197.0,145.0,35.94,7.91,0.371,8.29,27.66,1.67,-2.1326,-0.1765,0.0086,648.59,2.96,341.05,344.01,304.59
2020-04-25,RS,1166,35,4096,44,11491011,43,6.8,7929,4131,3798,61.71,419.71,219.0,3.14,222.14,197.57,34.57,9.29,0.514,9.8,24.77,0.149,-1.928,-0.0213,0.0085,690.02,3.05,356.45,359.5,330.52
2020-04-26,RS,1208,38,4318,45,11491011,43,6.8,8214,4356,3858,64.29,437.14,213.86,3.29,217.14,220.0,35.74,14.74,0.457,15.2,20.54,-5.2514,-0.6514,0.194,0.0087,714.82,3.31,375.77,379.08,335.74
2020-04-27,RS,1256,45,4532,46,11491011,43,6.8,8541,4577,3964,70.0,476.0,232.57,4.14,236.71,239.29,28.74,18.8,0.343,19.14,9.6,-4.7829,-0.5429,1.17,0.0098,743.28,3.92,394.4,398.31,344.97
2020-04-28,RS,1350,49,4830,47,11491011,43,6.8,9180,4879,4301,74.71,508.0,268.86,4.0,272.86,235.14,9.71,14.49,0.2,14.69,-4.9714,0.04,0.0103,1.05,0.01,798.89,4.26,420.33,424.59,374.29
2020-04-29,RS,1420,51,5035,48,11491011,43,6.8,9656,5086,4570,71.43,485.71,288.43,4.29,292.71,193.0,12.03,18.54,0.229,18.77,-6.7429,-1.0457,3.71,0.188,0.01,840.31,4.44,438.17,442.61,397.7
2020-04-30,RS,1529,58,5351,49,11491011,43,6.8,10397,5409,4988,68.86,468.29,291.43,4.14,295.57,172.71,34.77,34.77,0.143,34.91,-0.1429,0.2,3.31,0.466,0.0107,904.79,5.05,465.67,470.72,434.08
2020-05-01,RS,1619,62,5801,50,11491011,43,6.8,11009,5863,5146,73.14,497.29,306.57,4.43,311.0,186.29,30.51,24.63,0.314,24.94,5.57,13.29,0.288,0.133,0.0106,958.05,5.4,504.83,510.22,447.83
2020-05-02,RS,1666,65,6115,51,11491011,43,6.8,11329,6180,5149,95.57,649.86,406.43,4.86,411.29,238.57,29.74,20.51,0.0857,20.6,9.14,11.74,1.79,-1.8462,0.0105,985.9,5.66,532.16,537.81,448.09
2020-05-03,RS,1690,67,6358,52,11491011,43,6.8,11492,6425,5067,97.14,660.57,392.0,5.57,397.57,263.0,76.14,37.69,0.114,37.8,38.34,1.48,0.674,-1.6299,0.0104,1000.09,5.83,553.3,559.13,440.95
2020-05-04,RS,1768,76,6678,53,11491011,43,6.8,12022,6754,5268,93.29,634.43,391.0,4.71,395.71,238.71,70.74,33.89,0.0286,33.91,36.83,7.89,-5.5234,0.037,0.0113,1046.21,6.61,581.15,587.76,458.45
2020-05-05,RS,2019,83,7675,54,11491011,43,6.8,13729,7758,5971,124.86,849.0,479.86,4.71,484.57,364.43,42.17,18.54,-0.0286,18.51,23.66,3.57,-4.8446,-0.9961,0.0107,1194.76,7.22,667.91,675.14,519.62
2020-05-06,RS,2100,90,7779,55,11491011,43,6.8,14280,7869,6411,125.14,851.0,476.0,4.57,480.57,370.43,69.94,45.26,-0.2857,44.97,24.97,-14.3314,0.473,-0.253,0.0114,1242.71,7.83,676.96,684.8,557.91
2020-05-07,RS,2182,91,8088,56,11491011,43,6.8,14838,8179,6659,126.57,860.71,499.14,4.71,503.86,356.86,47.6,33.29,-0.1429,33.14,14.46,-12.48,-3.1943,1.71,0.0111,1291.27,7.92,703.85,711.77,579.5
2020-05-08,RS,2493,95,9160,57,11491011,43,6.8,16952,9255,7697,148.57,1010.29,618.29,4.14,622.43,387.86,4.49,20.09,-0.0857,20.0,-15.5143,3.85,-0.5909,1.34,0.0103,1475.24,8.27,797.14,805.41,669.83
2020-05-09,RS,2542,97,9447,58,11491011,43,6.8,17286,9544,7742,128.29,872.43,557.43,4.0,561.43,311.0,8.34,21.94,0.0857,22.03,-13.6857,-8.0857,3.04,0.463,0.0102,1504.31,8.44,822.12,830.56,673.74
2020-05-10,RS,2576,100,9852,59,11491011,43,6.8,17517,9952,7565,128.14,871.43,580.29,4.29,584.57,286.86,61.4,45.46,0.114,45.57,15.83,0.617,1.87,2.56,0.01,1524.41,8.7,857.37,866.07,658.34
2020-05-11,RS,2808,105,11006,60,11491011,43,6.8,19094,11111,7983,131.29,892.71,585.71,5.0,590.71,302.0,29.51,20.43,0.343,20.77,8.74,0.851,2.79,1.34,0.0095,1661.65,9.14,957.79,966.93,694.72
2020-05-12,RS,2917,111,11577,61,11491011,43,6.8,19836,11688,8148,171.71,1167.71,726.43,5.29,731.71,436.0,50.69,34.74,0.457,35.2,15.49,-3.1486,9.61,1.87,0.0095,1726.22,9.66,1007.48,1017.14,709.08
2020-05-13,RS,2997,120,11841,62,11491011,43,6.8,20380,11961,8419,170.29,1157.86,720.43,5.86,726.29,431.57,8.74,-0.3429,0.457,0.114,8.63,17.79,6.12,2.69,0.01,1773.56,10.44,1030.46,1040.9,732.66
2020-05-14,RS,3101,126,12188,63,11491011,43,6.8,21087,12314,8773,165.57,1125.86,731.14,6.29,737.43,388.43,-7.4,-13.9714,0.4,-13.5714,6.17,39.95,12.38,-1.1771,0.0102,1835.09,10.97,1060.66,1071.62,763.47
2020-05-15,RS,3695,132,14245,64,11491011,43,6.8,25126,14377,10749,134.57,915.14,578.57,6.57,585.14,330.0,150.34,78.71,0.114,78.83,71.51,31.21,15.33,-4.3973,0.0092,2186.58,11.49,1239.66,1251.15,935.43
2020-05-16,RS,3734,138,14490,65,11491011,43,6.8,25391,14628,10763,125.86,855.71,515.86,7.0,522.86,332.86,229.26,126.14,-0.0286,126.11,103.14,62.75,-3.0971,-4.3554,0.0094,2209.64,12.01,1260.99,1273.0,936.65
2020-05-17,RS,3735,144,14970,66,11491011,43,6.8,25398,15114,10284,282.29,1919.43,1120.0,5.86,1125.86,793.57,206.71,113.0,-0.1143,112.89,93.83,73.53,-12.3794,-7.3193,0.0095,2210.25,12.53,1302.76,1315.29,894.96
2020-05-18,RS,3750,151,15056,67,11491011,43,6.8,25500,15207,10293,338.86,2304.14,1351.14,5.71,1356.86,947.29,322.51,193.03,-0.2286,192.8,129.71,2.3,-15.6594,-8.5945,0.0099,2219.13,13.14,1310.24,1323.38,895.74
2020-05-19,RS,3798,160,15188,68,11491011,43,6.8,25826,15348,10478,317.57,2159.43,1296.14,5.71,1301.86,857.57,360.23,218.77,-0.3714,218.4,141.83,-21.9486,-24.216,-0.6167,0.0104,2247.5,13.92,1321.73,1335.65,911.84
2020-05-20,RS,4973,161,19681,69,11491011,43,6.8,33816,19842,13974,371.71,2527.71,1543.71,5.43,1549.14,978.57,161.86,125.97,0.143,126.11,35.74,-47.0914,-27.6377,2.2,0.0081,2942.82,14.01,1712.73,1726.74,1216.08
2020-05-21,RS,5473,166,21646,70,11491011,43,6.8,37216,21812,15404,390.71,2656.86,1609.71,5.14,1614.86,1042.0,119.51,112.14,0.0857,112.23,7.29,-58.3257,-6.1806,6.59,0.0076,3238.71,14.45,1883.73,1898.18,1340.53
2020-05-22,RS,5918,172,23318,71,11491011,43,6.8,40242,23490,16752,401.29,2728.71,1749.86,6.57,1756.43,972.29,-28.7429,27.4,0.229,27.63,-56.3714,-64.6629,-1.3623,7.51,0.0073,3502.04,14.97,2029.24,2044.21,1457.84
2020-05-23,RS,6336,176,25296,72,11491011,43,6.8,43085,25472,17613,426.71,2901.71,1911.86,6.14,1918.0,983.71,30.89,54.89,0.257,55.14,-24.2571,-28.6,17.27,8.48,0.0069,3749.45,15.32,2201.37,2216.69,1532.76
2020-05-24,RS,6470,180,26238,73,11491011,43,6.8,43996,26418,17578,296.43,2015.71,1433.14,6.86,1440.0,575.71,36.91,60.37,0.229,60.6,-23.6857,-28.76,13.33,2.03,0.0068,3828.73,15.66,2283.35,2299.01,1529.72
2020-05-25,RS,6559,197,27305,74,11491011,43,6.8,44601,27502,17099,394.43,2682.14,1818.14,6.71,1824.86,857.29,18.86,7.51,-0.1143,7.4,11.46,39.25,14.76,1.43,0.0072,3881.38,17.14,2376.21,2393.35,1488.03
2020-05-26,RS,6785,203,28571,75,11491011,43,6.8,46138,28774,17364,417.86,2841.43,1911.57,6.29,1917.86,923.57,-24.2857,-14.0857,0.0286,-14.0571,-10.2286,8.31,3.96,-6.584,0.0071,4015.14,17.67,2486.38,2504.04,1511.09
2020-05-27,RS,7048,209,29713,76,11491011,43,6.8,47926,29922,18004,415.14,2823.0,1787.43,6.0,1793.43,1029.57,167.49,106.94,-0.3714,106.57,60.91,9.13,5.77,-4.0923,0.007,4170.74,18.19,2585.76,2603.95,1566.79
2020-05-28,RS,8234,213,34373,77,11491011,43,6.8,55991,34586,21405,408.86,2780.29,1841.43,6.29,1847.71,932.57,72.46,40.57,-0.1429,40.43,32.03,-8.8229,-15.6526,-4.904,0.0062,4872.59,18.54,2991.29,3009.83,1862.76
2020-05-29,RS,8843,216,36699,78,11491011,43,6.8,60132,36915,23217,419.57,2853.14,1967.86,5.0,1972.86,880.29,82.57,47.37,0.143,47.51,35.06,0.114,-7.1337,-0.0697,0.0059,5232.96,18.8,3193.71,3212.51,2020.45
2020-05-30,RS,9242,218,37808,79,11491011,43,6.8,62846,38026,24820,447.71,3044.43,2021.0,6.0,2027.0,1017.43,-25.2571,11.77,0.286,12.06,-37.3143,-39.0171,-9.7611,-0.2222,0.0057,5469.14,18.97,3290.22,3309.2,2159.95
2020-05-31,RS,9332,224,39128,80,11491011,43,6.8,63458,39352,24106,478.57,3254.29,2148.43,7.0,2155.43,1098.86,-23.7143,6.6,0.457,7.06,-30.7714,-27.3543,3.61,5.48,0.0057,5522.4,19.49,3405.1,3424.59,2097.81
2020-06-01,RS,9496,232,41080,81,11491011,43,6.8,64573,41312,23261,396.57,2696.71,1846.29,7.43,1853.71,843.0,-27.6,18.8,0.857,19.66,-47.2571,-39.6743,4.66,3.03,0.0056,5619.44,20.19,3574.97,3595.16,2024.28
2020-06-02,RS,9919,245,42718,82,11491011,43,6.8,67449,42963,24486,391.43,2661.71,1874.43,8.57,1883.0,778.71,-64.3143,14.97,0.571,15.54,-79.8571,9.21,11.73,4.21,0.0057,5869.72,21.32,3717.51,3738.84,2130.88
2020-06-03,RS,10398,258,44752,83,11491011,43,6.8,70706,45010,25696,399.29,2715.14,2061.86,9.29,2071.14,644.0,-115.8,-14.4,0.286,-14.1143,-101.6857,23.43,8.03,-1.8112,0.0057,6153.16,22.45,3894.52,3916.97,2236.18
2020-06-04,RS,11010,265,47297,84,11491011,43,6.8,74868,47562,27306,400.43,2722.86,2095.86,8.86,2104.71,618.14,20.8,68.37,0.143,68.51,-47.7143,19.62,11.29,-2.6693,0.0056,6515.35,23.06,4116.0,4139.06,2376.29
2020-06-05,RS,11583,276,49820,85,11491011,43,6.8,78764,50096,28668,393.43,2675.29,2076.43,8.43,2084.86,590.43,93.46,109.66,-0.0571,109.6,-16.1429,12.79,-5.4491,-2.9003,0.0055,6854.4,24.02,4335.56,4359.58,2494.82
2020-06-06,RS,12037,283,52241,86,11491011,43,6.8,81852,52524,29328,411.86,2800.71,2188.14,8.14,2196.29,604.43,70.51,78.91,-0.2,78.71,-8.2,16.79,-8.6823,-1.0139,0.0054,7123.13,24.63,4546.25,4570.88,2552.26
2020-06-07,RS,12135,286,53799,87,11491011,43,6.8,82518,54085,28433,460.14,3129.0,2422.71,8.29,2431.0,698.0,-0.3714,48.54,-0.0286,48.51,-48.8857,-18.0343,-2.7737,-1.0213,0.0053,7181.09,24.89,4681.83,4706.72,2474.37
2020-06-08,RS,12250,291,55615,88,11491011,43,6.8,83300,55906,27394,451.14,3067.71,2456.43,8.29,2464.71,603.0,-31.8571,45.23,0.0571,45.29,-77.1429,-19.9771,2.96,4.97,0.0052,7249.14,25.32,4839.87,4865.19,2383.95
2020-06-09,RS,12802,302,58035,89,11491011,43,6.8,87054,58337,28717,400.14,2721.0,2338.57,8.71,2347.29,373.71,-69.3714,21.51,0.2,21.71,-91.0857,5.75,6.19,4.64,0.0052,7575.83,26.28,5050.47,5076.75,2499.08
2020-06-10,RS,13619,316,61711,90,11491011,43,6.8,92609,62027,30582,370.0,2516.0,2302.57,8.71,2311.29,204.71,-6.4286,57.06,0.314,57.37,-63.8,27.58,19.41,1.11,0.0051,8059.26,27.5,5370.37,5397.87,2661.38
2020-06-11,RS,14168,323,64492,91,11491011,43,6.8,96342,64815,31527,360.86,2453.86,2295.71,9.14,2304.86,149.0,99.29,116.14,0.4,116.54,-17.2571,47.72,14.53,-1.6094,0.005,8384.12,28.11,5612.39,5640.5,2743.62
2020-06-12,RS,14384,337,66190,92,11491011,43,6.8,97811,66527,31284,455.43,3096.86,2708.0,9.86,2717.86,379.0,137.54,128.29,0.286,128.57,8.97,79.04,2.79,-3.6517,0.0051,8511.96,29.33,5760.15,5789.48,2722.48
2020-06-13,RS,14627,344,68359,93,11491011,43,6.8,99464,68703,30761,524.14,3564.14,3037.14,10.29,3047.43,516.71,206.74,181.14,0.629,181.77,24.97,52.69,-5.088,-8.5975,0.005,8655.81,29.94,5948.91,5978.85,2676.96
2020-06-14,RS,14661,350,69869,94,11491011,43,6.8,99695,70219,29476,501.29,3408.71,2980.0,10.14,2990.14,418.57,325.83,188.23,0.629,188.86,136.97,19.7,-12.072,-5.9406,0.005,8675.91,30.46,6080.32,6110.78,2565.14
2020-06-15,RS,15438,360,74571,95,11491011,43,6.8,104978,74931,30047,522.0,3549.71,3208.29,11.86,3220.14,329.57,257.03,128.51,0.486,129.0,128.03,2.14,-23.5726,-1.6222,0.0048,9135.66,31.33,6489.51,6520.84,2614.83
2020-06-16,RS,16471,374,79295,96,11491011,43,6.8,112003,79669,32334,600.43,4083.0,3236.86,12.29,3249.14,833.86,197.77,106.29,0.343,106.63,91.14,-12.64,-15.1691,2.22,0.0047,9747.01,32.55,6900.61,6933.16,2813.85
2020-06-17,RS,17128,387,82571,97,11491011,43,6.8,116470,82958,33512,644.43,4382.0,3350.57,12.29,3362.86,1019.14,148.26,68.8,0.771,69.57,78.69,-38.8229,-5.3223,4.11,0.0047,10135.75,33.68,7185.7,7219.38,2916.37
2020-06-18,RS,17822,406,86950,98,11491011,43,6.8,121190,87356,33834,669.57,4553.0,3568.57,12.0,3580.57,972.43,143.54,42.94,0.571,43.51,100.03,-23.1543,6.0,6.87,0.0046,10546.5,35.33,7566.78,7602.12,2944.39
2020-06-19,RS,18587,423,88848,99,11491011,43,6.8,126392,89271,37121,610.29,4150.0,3324.0,14.0,3338.0,812.0,131.71,92.51,0.771,93.29,38.43,-6.9143,8.46,4.13,0.0047,10999.21,36.81,7731.96,7768.77,3230.44
2020-06-20,RS,19138,430,91813,100,11491011,43,6.8,130138,92243,37895,627.57,4267.43,3423.0,14.71,3437.71,829.71,141.26,93.54,0.229,93.77,47.49,32.13,10.8,1.02,0.0047,11325.2,37.42,7989.98,8027.41,3297.8
2020-06-21,RS,19348,434,94849,101,11491011,43,6.8,131566,95283,36283,697.29,4741.57,3699.43,16.14,3715.57,1026.0,163.2,128.94,0.943,129.89,33.31,29.66,5.5,-4.5319,0.0046,11449.47,37.77,8254.19,8291.96,3157.51
2020-06-22,RS,19710,458,97839,102,11491011,43,6.8,134028,98297,35731,748.29,5088.29,3818.29,13.43,3831.71,1256.57,308.91,230.0,0.743,230.74,78.17,15.15,-0.2091,-4.6501,0.0047,11663.73,39.86,8514.39,8554.25,3109.47
2020-06-23,RS,20864,477,103256,103,11491011,43,6.8,141875,103733,38142,789.57,5369.0,4213.29,16.71,4230.0,1139.0,291.83,194.17,0.629,194.8,97.03,4.35,-16.6617,-3.3838,0.0046,12346.61,41.51,8985.81,9027.32,3319.29
2020-06-24,RS,22009,500,108467,104,11491011,43,6.8,149661,108967,40694,837.43,5694.57,4474.0,17.71,4491.71,1202.86,207.49,164.74,0.314,165.06,42.43,-7.96,-14.7909,-1.5918,0.0046,13024.18,43.51,9439.29,9482.8,3541.38
2020-06-25,RS,23060,500,113678,105,11491011,43,6.8,156808,114178,42630,842.14,5726.57,4393.86,17.86,4411.71,1314.86,163.03,193.37,1.23,194.6,-31.5714,-51.1771,-6.1234,0.275,0.0044,13646.14,43.51,9892.78,9936.29,3709.86
2020-06-26,RS,24114,540,118341,106,11491011,43,6.8,163975,118881,45094,849.86,5779.0,4523.14,17.71,4540.86,1238.14,123.4,130.63,0.543,131.17,-7.7714,-44.2971,-2.4571,6.08,0.0045,14269.85,46.99,10298.57,10345.56,3924.28
2020-06-27,RS,25000,554,123131,107,11491011,43,6.8,170000,123685,46315,868.14,5903.43,4785.14,19.57,4804.71,1098.71,53.03,65.97,1.11,67.09,-14.0571,-15.4629,1.16,5.92,0.0045,14794.17,48.21,10715.42,10763.63,4030.54
2020-06-28,RS,25243,559,125606,108,11491011,43,6.8,171652,126165,45487,880.29,5986.0,4866.43,19.43,4885.86,1100.14,70.34,128.89,0.714,129.6,-59.2571,-7.9314,13.74,1.77,0.0044,14937.94,48.65,10930.8,10979.45,3958.49
2020-06-29,RS,25659,582,129501,109,11491011,43,6.8,174481,130083,44398,876.43,5959.71,4803.86,23.29,4827.14,1132.57,130.17,172.37,1.06,173.43,-43.2571,-2.1429,14.82,0.454,0.0045,15184.13,50.65,11269.77,11320.41,3863.72
2020-06-30,RS,26941,614,136752,110,11491011,43,6.8,183199,137366,45833,893.86,6078.29,5038.29,21.43,5059.71,1018.57,123.37,158.89,0.886,159.77,-36.4,17.53,2.7,-0.4905,0.0045,15942.81,53.43,11900.78,11954.21,3988.6
2020-07-01,RS,28171,636,142532,111,11491011,43,6.8,191563,143168,48395,945.57,6429.86,5385.0,23.0,5408.0,1021.86,112.69,170.71,1.17,171.89,-59.2,29.8,-0.1863,-3.9122,0.0044,16670.68,55.35,12403.78,12459.13,4211.55
